transport,departure,arrival,passengers
avia,Надым,Санкт-Петербург,920
avia,Нижнекамск,Симферополь (Крым),964
avia,Чара,Чита,961
avia,Усинск,Бугульма,978
avia,Астрахань,Сочи,1007
avia,Санкт-Петербург,Элиста,957
avia,Москва,Нарьян-Мар,1003
avia,Минеральные Воды,Нижний Новгород,918
avia,Белгород,Сургут,977
avia,Калининград,Ростов-на-Дону,987
avia,Екатеринбург,Анапа,959
avia,Минеральные Воды,Пермь,930
avia,Пермь,Казань,968
avia,Красноярск,Ростов-на-Дону,960
avia,Екатеринбург,Тюмень,939
avia,Калининград,Сочи,939
avia,Сыктывкар,Калининград,935
avia,Сургут,Белгород,1010
avia,Симферополь (Крым),Мурманск,955
avia,Ханты-Мансийск,Санкт-Петербург,928
avia,Чита,Красноярск,1003
avia,Симферополь (Крым),Нижнекамск,914
avia,Махачкала,Казань,1010
avia,Сургут,Челябинск,948
avia,Казань,Екатеринбург,974
avia,Тюмень,Екатеринбург,953
avia,Казань,Уфа,923
avia,Архангельск,Калининград,939
avia,Москва,Липецк,890
avia,Якутск,Красноярск,876
avia,Архангельск,Минеральные Воды,908
avia,Усинск,Санкт-Петербург,955
avia,Екатеринбург,Нижний Новгород,893
avia,Волгоград,Сочи,918
avia,Санкт-Петербург,Белгород,946
avia,Магадан,Новосибирск,964
avia,Белгород,Санкт-Петербург,910
avia,Краснодар,Иркутск,943
avia,Сыктывкар,Минеральные Воды,906
avia,Орск,Санкт-Петербург,972
avia,Ноябрьск,Уфа,919
avia,Красноярск,Казань,887
avia,Новосибирск,Минеральные Воды,899
avia,Калининград,Мурманск,922
avia,Санкт-Петербург,Череповец,950
avia,Казань,Усинск,929
avia,Норильск,Уфа,944
avia,Екатеринбург,Воронеж,928
avia,Сургут,Томск,911
avia,Новый Уренгой,Анапа,932
avia,Казань,Нижневартовск,934
avia,Санкт-Петербург,Чита,917
avia,Мурманск,Челябинск,899
avia,Москва,Бугульма,825
avia,Казань,Симферополь (Крым),864
avia,Санкт-Петербург,Нарьян-Мар,842
avia,Анапа,Новый Уренгой,890
avia,Тюмень,Нягань,903
avia,Красноярск,Уфа,850
avia,Советский,Тюмень,870
avia,Барнаул,Краснодар,860
avia,Новосибирск,Северо-Енисейский,901
avia,Челябинск,Новосибирск,884
avia,Ростов-на-Дону,Калуга,879
avia,Иркутск,Барнаул,852
avia,Новый Уренгой,Сочи,846
avia,Калининград,Сыктывкар,857
avia,Минеральные Воды,Красноярск,842
avia,Томск,Симферополь (Крым),896
avia,Красноярск,Байкит,886
avia,Череповец,Санкт-Петербург,859
avia,Таксимо,Иркутск,896
avia,Магадан,Иркутск,880
avia,Минеральные Воды,Омск,857
avia,Мурманск,Махачкала,846
avia,Иркутск,Удачный,855
avia,Салехард,Казань,866
avia,Советский,Москва,825
avia,Екатеринбург,Иркутск,870
avia,Иркутск,Таксимо,867
avia,Мурманск,Уфа,921
avia,Красноярск,Томск,834
avia,Екатеринбург,Мурманск,893
avia,Красноярск,Самара,852
avia,Ростов-на-Дону,Красноярск,893
avia,Красноярск,Симферополь (Крым),852
avia,Благовещенск,Владивосток,843
avia,Мурманск,Нижний Новгород,890
avia,Калининград,Архангельск,849
avia,Симферополь (Крым),Калининград,875
avia,Надым,Новосибирск,835
avia,Сочи,Волгоград,840
avia,Казань,Нижний Новгород,799
avia,Якутск,Мирный,827
avia,Нижний Новгород,Уфа,840
avia,Норильск,Санкт-Петербург,837
avia,Горно-Алтайск,Новосибирск,839
avia,Минеральные Воды,Челябинск,863
avia,Минеральные Воды,Иркутск,828
avia,Сургут,Назрань,790
avia,Казань,Томск,757
avia,Санкт-Петербург,Надым,840
avia,Новосибирск,Симферополь (Крым),822
avia,Якутск,Улан-Удэ,855
avia,Санкт-Петербург,Нижневартовск,859
avia,Волгоград,Сургут,832
avia,Новый Уренгой,Нижнекамск,830
avia,Хабаровск,Симферополь (Крым),835
avia,Томск,Калининград,802
avia,Нижневартовск,Бугульма,844
avia,Красноярск,Челябинск,819
avia,Тюмень,Усинск,826
avia,Сочи,Сыктывкар,851
avia,Томск,Екатеринбург,851
avia,Санкт-Петербург,Благовещенск,850
avia,Курск,Санкт-Петербург,814
avia,Казань,Новый Уренгой,851
avia,Южно-Сахалинск,Курильск,825
avia,Сочи,Томск,778
avia,Воронеж,Сочи,798
avia,Красноярск,Мотыгино,860
avia,Абакан,Томск,762
avia,Пермь,Минеральные Воды,803
avia,Самара,Новый Уренгой,812
avia,Иркутск,Минеральные Воды,803
avia,Новый Уренгой,Красноярск,813
avia,Чебоксары,Краснодар,783
avia,Екатеринбург,Надым,766
avia,Мурманск,Омск,803
avia,Иркутск,Магадан,743
avia,Челябинск,Мурманск,784
avia,Москва,Советский,787
avia,Владивосток,Благовещенск,777
avia,Сыктывкар,Сочи,815
avia,Самара,Уфа,795
avia,Красноярск,Минеральные Воды,737
avia,Уфа,Надым,751
avia,Сочи,Барнаул,727
avia,Кызыл,Иркутск,774
avia,Благовещенск,Санкт-Петербург,743
avia,Красноярск,Хабаровск,782
avia,Сочи,Воронеж,724
avia,Удачный,Мирный,748
avia,Батагай,Якутск,765
avia,Нижний Новгород,Минеральные Воды,774
avia,Анапа,Казань,798
avia,Екатеринбург,Томск,798
avia,Пермь,Самара,780
avia,Челябинск,Новый Уренгой,779
avia,Чита,Екатеринбург,738
avia,Пермь,Новосибирск,765
avia,Воронеж,Калининград,787
avia,Минеральные Воды,Архангельск,780
avia,Казань,Тюмень,779
avia,Иркутск,Южно-Сахалинск,739
avia,Калининград,Нижний Новгород,784
avia,Нижневартовск,Минеральные Воды,748
avia,Самара,Пермь,820
avia,Калининград,Казань,728
avia,Волгоград,Нижний Новгород,792
avia,Тюмень,Калининград,743
avia,Хабаровск,Ростов-на-Дону,752
avia,Волгоград,Казань,746
avia,Уфа,Нижний Новгород,771
avia,Якутск,Оленёк,748
avia,Махачкала,Калининград,735
avia,Пенза,Санкт-Петербург,692
avia,Мурманск,Екатеринбург,732
avia,Южно-Сахалинск,Южно-Курильск,739
avia,Кемерово,Санкт-Петербург,733
avia,Екатеринбург,Чита,697
avia,Новосибирск,Улан-Удэ,715
avia,Санкт-Петербург,Усинск,699
avia,Казань,Омск,709
avia,Томск,Казань,701
avia,Казань,Калининград,728
avia,Санкт-Петербург,Курск,693
avia,Махачкала,Тюмень,719
avia,Нижний Новгород,Екатеринбург,718
avia,Хабаровск,Екатеринбург,694
avia,Екатеринбург,Хабаровск,700
avia,Ноябрьск,Краснодар,717
avia,Барнаул,Иркутск,713
avia,Чита,Якутск,709
avia,Тюмень,Казань,707
avia,Екатеринбург,Волгоград,703
avia,Самара,Волгоград,739
avia,Владивосток,Магадан,717
avia,Якутск,Олёкминск,740
avia,Калининград,Воронеж,741
avia,Саранск,Минеральные Воды,706
avia,Симферополь (Крым),Хабаровск,709
