;Code;City;Region;County;FeatureVectorGlobal;RegionFeatureVectorGlobal
0;1;Волгоград;Volgograd;Volgograd;"[ 0.43961023  0.36601429  0.35270988  0.40980612  0.24778338  0.35902234
  0.16218059  0.22537218  0.19914583  0.12118486  0.14064211  0.19162313
  0.0468807   0.05454264  0.07339643  0.11129697 -0.         -0.
  0.17338523 -0.          0.11323459  0.18260152 -0.         -0.
 -0.         -0.         -0.          0.34112901]";[0.4396102277766507, 0.3660142922563436, 0.3527098783242228, 0.4098061231045699, 0.2477833750021363, 0.35902234287948526, 0.16218058845095315, 0.22537218135822074, 0.1991458308109733, 0.12118486089797126, 0.14064211089812284, 0.1916231340703622, 0.04688070363270761, 0.05454264266079174, 0.07339642813126913, 0.11129697121545218, 0.0, 0.0, 0.1733852298243755, 0.0, 0.1132345903308036, 0.1826015216423557, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3411290136803216]
1;2;Зырянка;Buryat;Pribaykal'skiy;"[ 0.82970921  0.37810409  0.41063356  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.         -0.          0.5064321  -0.         -0.
  0.37400039 -0.         -0.         -0.          0.0925614  -0.
  0.09535602  0.27156329  0.02014711  1.19128091]";[0.6797125207793979, 0.47040378957959633, 0.37897507535254193, 0.08296150858483585, 0.05206965035421816, 0.10792386290246034, 0.05484665368555182, 0.1091136901015338, 0.056485497778991735, 0.02497390256957047, 0.0322783008195017, 0.046207210492712224, 0.012486951284785235, 0.10006395010825735, 0.0, 0.35805626116621897, 0.0, 0.009793499902779442, 0.27231422546538486, 0.0, 0.0281620119223253, 0.14983918837098084, 0.09071416152161878, 0.04232943884864975, 0.12635622016890644, 0.24898149170887499, 0.17335775990074348, 0.848462429172687]
2;3;Киренск;Irkutsk;Kirensky District;"[ 0.87740125  0.37944506  0.29357877  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.         -0.          0.51699541 -0.         -0.
  0.17622841 -0.         -0.         -0.          0.13820137 -0.
  0.21392405  0.27267753  0.35424941  1.1125006 ]";[0.6762464157772842, 0.43081904437200097, 0.3618421284182035, 0.1005059023978382, 0.06372160993684756, 0.12627152759835383, 0.06984130551350484, 0.13908592582527066, 0.101226422002942, 0.02600914366940693, 0.04480769404395495, 0.050793919293341504, 0.014410687480712125, 0.11432158397044644, 0.11587135428224031, 0.3168947551025742, 0.050228436919259545, 0.09141320606717314, 0.1638119253026527, 0.13668781319613443, 0.02390413772449514, 0.09480518423695507, 0.09169605461252298, 0.16548429104120568, 0.1576778799842876, 0.21768041977545913, 0.29644794951551406, 0.6957729848342996]
3;4;Петропавловск-Камчатский;Kamchatka;;"[ 0.48297125  0.35986156  0.40333284  0.36678964  0.18185936  0.34042377
  0.22720007  0.27385651  0.12206178  0.          0.16664025  0.14758025
  0.          0.10282626 -0.          0.13624185 -0.          0.02862873
  0.06157272 -0.          0.1418008   0.07785504  0.18616304 -0.
 -0.         -0.          0.27030094  0.29521683]";[0.4829712457668964, 0.35986156092064997, 0.40333284236212075, 0.36678964187591007, 0.18185936330581987, 0.34042377145111996, 0.22720006585918784, 0.27385651074607054, 0.12206177532263085, 0.0, 0.1666402478903688, 0.1475802487172628, 0.0, 0.10282626177455492, 0.0, 0.1362418488166588, 0.0, 0.02862872701429119, 0.06157271947331483, 0.0, 0.14180080119930305, 0.0778550351098462, 0.18616304439052753, 0.0, 0.0, 0.0, 0.2703009353223472, 0.29521682789699993]
4;5;Ижевск;Udmurt;Izhevsk;"[ 0.4560136   0.35743905  0.36844131  0.31962373  0.20906647  0.33731603
  0.2298751   0.29852402  0.21668741  0.14075164  0.17344464  0.17344464
  0.          0.17894927 -0.          0.13646578 -0.         -0.
  0.09073023 -0.          0.09112749  0.23418898  0.18613517 -0.
  0.20341752  0.11359659  0.23257224 -0.        ]";[0.45601360410631736, 0.3574390469271527, 0.36844131188674445, 0.31962372836758607, 0.20906646779635787, 0.3373160343564643, 0.2298750971955075, 0.2985240239927878, 0.2166874081801021, 0.14075163874705063, 0.17344464201187684, 0.17344464201187684, 0.0, 0.17894926525105934, 0.0, 0.13646578196235437, 0.0, 0.0, 0.09073022812220588, 0.0, 0.09112749106617192, 0.23418898485547981, 0.1861351729668405, 0.0, 0.20341752105836453, 0.11359658830438693, 0.23257224199149198, 0.0]
5;6;Владивосток;Primorsky;Vladivostokskiy;"[ 0.4559869   0.37140243  0.35245173  0.39353648  0.20739083  0.36418177
  0.20358262  0.23214146  0.1952866   0.04882165  0.16889516  0.18066158
  0.04882165  0.09485603 -0.          0.09936456 -0.          0.01949074
  0.07009807 -0.          0.20239539  0.18813918  0.14125159 -0.
 -0.         -0.          0.0883011   0.32019852]";[0.455986897150655, 0.37140242555238545, 0.35245172595240126, 0.3935364835227451, 0.20739083449710574, 0.3641817670775635, 0.2035826230797455, 0.23214145813287235, 0.1952866039646559, 0.04882165099116398, 0.16889516311290761, 0.1806615764329256, 0.04882165099116398, 0.09485603125286306, 0.0, 0.09936456309201404, 0.0, 0.01949073964755202, 0.07009806607354159, 0.0, 0.2023953864752158, 0.18813918225159895, 0.14125158725957593, 0.0, 0.0, 0.0, 0.08830109855069268, 0.32019852108512326]
6;7;Мотыгино;Krasnoyarsk;Motyginsky District;"[ 0.85961759  0.28341739  0.42512609  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.         -0.          0.49675842  0.02278213 -0.
  0.2481285  -0.         -0.         -0.          0.1078745  -0.
  0.23393838  0.21402871  0.0906441   1.05428392]";[0.7537177243935558, 0.3258730662466827, 0.4217448793990444, 0.062350824292711084, 0.03475118201144362, 0.0675603153041036, 0.035825367078433965, 0.06012802433262702, 0.06012241060004339, 0.015170835373402192, 0.02866169285971684, 0.02797654780621649, 0.0, 0.06464313243445184, 0.07523052194135847, 0.37256064067874006, 0.07846458080049817, 0.09341770768199581, 0.19301602752117242, 0.11312795381595127, 0.02679149916411122, 0.09478201865783036, 0.09335848660447826, 0.22211981824170476, 0.21424701642732247, 0.18678079986640883, 0.15933242215542345, 0.8386605882345529]
7;8;Светлогорск (Красноярск.);;;"[ 0.          0.87348481  0.          0.          0.          0.
  0.          0.43046742  0.22742491  0.          0.          0.
  0.         -0.         -0.          0.06517563 -0.          0.48022862
  0.12284707 -0.          0.84533113  0.75929861 -0.         -0.
 -0.          0.05158385  1.71149521  0.85816301]";
8;9;Магнитогорск;Chelyabinsk;Magnitogorsk;"[ 0.47373551  0.41002207  0.38408144  0.27974969  0.20601969  0.33166149
  0.19398582  0.27755051  0.2413042   0.08576387  0.13987484  0.17152774
  0.          0.15554873 -0.          0.17673209 -0.         -0.
  0.18016134 -0.          0.12096357  0.14751136  0.20779453 -0.
  0.18229001  0.18316357  0.2916592   0.09375707]";[0.4367105175717449, 0.3767749904790232, 0.3607258632534479, 0.3247807586058789, 0.23103045859205162, 0.3427577974874413, 0.20637796853509321, 0.274312250277291, 0.23803482283015337, 0.09280549084632136, 0.17100113290338603, 0.19021485893853482, 0.049923556988337094, 0.12995983072462852, 0.07165042634983057, 0.0883660444770646, 0.0, 0.01964402821972686, 0.10782461947104847, 0.0, 0.1022682002195407, 0.20134485419828382, 0.10389726290266005, 0.0, 0.09114500420066543, 0.0915817871131816, 0.14582959881737598, 0.06106796903332938]
9;10;Тюмень;Tyumen;Tjumen';"[ 0.41824999  0.37056062  0.34637426  0.38194951  0.21628714  0.34779143
  0.20271236  0.24701424  0.23550184  0.13366664  0.17583377  0.2145237
  0.04216713  0.17842142  0.494853   -0.          0.19297978  0.26188636
 -0.          0.3070148  -0.          0.28010211 -0.          0.27199675
 -0.          0.0322157  -0.         -0.        ]";[0.41824998788559153, 0.37056062283354485, 0.3463742558575002, 0.38194950748739037, 0.21628713980418512, 0.3477914252930953, 0.2027123562260956, 0.24701424161579086, 0.23550183548149664, 0.13366663716756486, 0.17583376639199338, 0.2145237030514815, 0.04216712922442855, 0.1784214157583254, 0.4948530000362162, 0.0, 0.1929797846585509, 0.26188635957263984, 0.0, 0.3070147991424056, 0.0, 0.28010211081699615, 0.0, 0.271996749285716, 0.0, 0.03221569670410761, 0.0, 0.0]
10;11;Апатиты;Murmansk;;"[ 0.62136195  0.47147605  0.45101587  0.13173763  0.          0.16623438
  0.16623438  0.26347526  0.21485482  0.          0.          0.
  0.         -0.         -0.          0.14778205 -0.         -0.
  0.02160207 -0.         -0.         -0.          0.14074437  0.02672123
  0.19786965  0.09028966  0.41455422  0.3684618 ]";[0.5273679508103514, 0.4152024100415248, 0.41724029048678496, 0.2764189327786779, 0.0981376942876878, 0.27020187797126005, 0.187622724856154, 0.2461918886792827, 0.18417221244687038, 0.03661657710988804, 0.10147346043146445, 0.059719065082459964, 0.0, 0.0, 0.13093745482262667, 0.07389102503715404, 0.08641866852111207, 0.10912662087651576, 0.010801037361183112, 0.024861285984954413, 0.04517682783798336, 0.0, 0.07037218287266113, 0.013360614432737028, 0.09893482637552913, 0.04514483218385988, 0.21408271049840516, 0.18423089843619142]
11;12;Ноябрьск;Yamalo-Nenets;Purovskiy;"[ 0.44305458  0.34664257  0.38325015  0.34987392  0.22075215  0.35121405
  0.24695955  0.25962387  0.19679904  0.07631118  0.17260516  0.18331269
  0.07631118  0.2361098  -0.          0.11175823 -0.          0.00973402
 -0.         -0.          0.10098068  0.17979551  0.10416235 -0.
 -0.         -0.          0.13051798 -0.        ]";[0.43949330472901443, 0.3675271983175075, 0.3585335285769424, 0.3707103823475738, 0.20273960871783883, 0.357552181802588, 0.19397204023101272, 0.251583136734003, 0.21407945439239226, 0.09946200236547595, 0.16333462198754445, 0.2035438791802047, 0.037155211169919225, 0.11126981324181706, 0.04045407884595622, 0.10001215673038544, 0.012246843334990428, 0.0057795560759028135, 0.08571550278933976, 0.0, 0.1076488791138858, 0.20448445222502437, 0.10117581808892112, 0.0, 0.006204860653012625, 0.024898095989124944, 0.13220994439183528, 0.11499278285771544]
12;13;Грозный;Chechnya;;"[ 0.41814915  0.34737953  0.37070415  0.33891364  0.24047968  0.35124566
  0.23227097  0.26981032  0.23227097  0.12119256  0.19550144  0.17850282
  0.07430888  0.25028829 -0.          0.11322754 -0.         -0.
  0.04901404 -0.          0.12541173  0.22404954  0.11497483 -0.
  0.03955161 -0.          0.12012782 -0.        ]";[0.4181491540161204, 0.34737953361278817, 0.37070414978826827, 0.3389136417446007, 0.24047967741909182, 0.3512456633655695, 0.23227096782471682, 0.2698103195966195, 0.23227096782471682, 0.12119256166217941, 0.19550144062939945, 0.17850282007284055, 0.07430887896722004, 0.25028828781909557, 0.0, 0.1132275391328611, 0.0, 0.0, 0.049014043706456775, 0.0, 0.1254117308693079, 0.2240495362780054, 0.11497482648752187, 0.0, 0.03955161228204181, 0.0, 0.12012782199750621, 0.0]
13;14;Когалым;Khanty-Mansi;Surgutskiy;"[ 0.55919131  0.45190112  0.45903095  0.24905745  0.06730483  0.27510597
  0.13460965  0.24905745  0.22358179  0.          0.          0.
  0.         -0.         -0.          0.19168077 -0.         -0.
  0.05564538 -0.          0.10638382 -0.          0.17600719 -0.
  0.12576186  0.07690089  0.4748052   0.50471564]";[0.5530069752371848, 0.3985598917858061, 0.4570469326472898, 0.24677904584328267, 0.06886623902475089, 0.22101264066175438, 0.16120106647884627, 0.2338725909943718, 0.09120418011125728, 0.018912539184628308, 0.047783919972204436, 0.05299359818497, 0.0, 0.021220416403574836, 0.05894699862043251, 0.1866871378388894, 0.04903992663555692, 0.04004143795446443, 0.08924972482013263, 0.10865318554095764, 0.05703333004596469, 0.0768396256305062, 0.06503608461233763, 0.15550537170575113, 0.1489899197844621, 0.0917974356625922, 0.19499289694099323, 0.4657839987720351]
14;15;Сеймчан;;;"[ 0.          0.81300075  0.          0.          0.          0.
  0.          0.41172186  0.41172186  0.          0.          0.
  0.         -0.         -0.         -0.         -0.          0.38318946
  0.0959428  -0.          0.90175371  0.8194428  -0.         -0.
 -0.         -0.          1.49215778  0.92534779]";
15;16;Иркутск;Irkutsk;Irkutsk;"[ 0.46412552  0.36815801  0.35332451  0.41327972  0.21789454  0.36621147
  0.15215208  0.21366281  0.17183213  0.10212261  0.14610442  0.20424522
  0.          0.51128196  0.81109948 -0.          0.35159906  0.63989244
 -0.          0.95681469 -0.          0.46949248 -0.          1.10972044
  0.27897738  0.1701866  -0.         -0.        ]";[0.6762464157772842, 0.43081904437200097, 0.3618421284182035, 0.1005059023978382, 0.06372160993684756, 0.12627152759835383, 0.06984130551350484, 0.13908592582527066, 0.101226422002942, 0.02600914366940693, 0.04480769404395495, 0.050793919293341504, 0.014410687480712125, 0.11432158397044644, 0.11587135428224031, 0.3168947551025742, 0.050228436919259545, 0.09141320606717314, 0.1638119253026527, 0.13668781319613443, 0.02390413772449514, 0.09480518423695507, 0.09169605461252298, 0.16548429104120568, 0.1576778799842876, 0.21768041977545913, 0.29644794951551406, 0.6957729848342996]
16;17;Певек;;;"[ 0.96164141  0.14637177  0.23199377  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.         -0.          0.46070833  0.09643537 -0.
 -0.         -0.         -0.         -0.          0.4115893  -0.
  0.3783459   0.29038321  0.51607898  0.69997129]";
17;18;Тамбов;Tambov;Tambovskiy;"[ 0.58961093  0.43200233  0.49288358  0.          0.          0.2045469
  0.23738863  0.32996426  0.12541736  0.          0.          0.
  0.         -0.         -0.          0.06844441 -0.         -0.
  0.0861794   0.10612605 -0.          0.06531223  0.05135815  0.19989166
  0.2843775  -0.          0.2567283   0.35610319]";[0.589610929034313, 0.43200232825942164, 0.4928835755381576, 0.0, 0.0, 0.20454690099288633, 0.23738862858067175, 0.3299642591255487, 0.12541735813266242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06844440921846986, 0.0, 0.0, 0.08617939533198979, 0.10612604590498179, 0.0, 0.06531222573817001, 0.051358154938862186, 0.199891655607242, 0.2843775009758849, 0.0, 0.25672829714139006, 0.35610319324207845]
18;19;Архангельск;Arkhangelsk;Arkhangel'sk;"[ 0.43503     0.36131539  0.36693372  0.40386796  0.20924276  0.36663353
  0.18331676  0.26205424  0.16232136  0.10894811  0.18331676  0.1736298
  0.          0.01979446  0.06528461  0.02032246 -0.          0.04543291
  0.06014724 -0.          0.07615173  0.23734049 -0.         -0.
 -0.         -0.         -0.          0.14706477]";[0.43502999815856896, 0.36131538963384857, 0.36693372225937837, 0.4038679633700749, 0.20924276168769257, 0.36663352989662246, 0.18331676494831123, 0.2620542431212789, 0.16232136461699762, 0.1089481101098122, 0.18331676494831123, 0.17362980135106873, 0.0, 0.01979445522548102, 0.06528460746064228, 0.020322456539594757, 0.0, 0.045432907924342555, 0.060147241458355837, 0.0, 0.07615173206923784, 0.2373404915414299, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14706476840457713]
19;20;Красный Чикой;Zabaykalsky;;"[ 0.81642199  0.41776902  0.39865296  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.         -0.          0.47315656 -0.         -0.
  0.31768072 -0.         -0.         -0.         -0.          0.13995869
  0.08536333  0.25594235  0.02832307  1.15716601]";[0.7425420687078763, 0.36699567388724985, 0.3981877914588986, 0.09894238200187923, 0.054006222412638576, 0.08823031413981786, 0.05478287683012353, 0.06355535071149866, 0.04481440406155575, 0.019194786387552093, 0.041895660567283576, 0.019194786387552093, 0.0, 0.08764703603601996, 0.0, 0.3648483720644283, 0.008934324642623982, 0.08643453857513886, 0.21500987972231472, 0.0, 0.07593035134518578, 0.16265018273721274, 0.021445388286177765, 0.1484253701592093, 0.14003594032842337, 0.2051684302124553, 0.0634792222539516, 0.8434117811410426]
20;21;Северо-Енисейский;Krasnoyarsk;Severo-Yeniseysky District;"[ 0.65413757  0.54905103  0.33893699  0.          0.          0.09454408
  0.          0.21952456  0.31406864  0.          0.          0.
  0.         -0.         -0.          0.1996913  -0.         -0.
  0.08769262 -0.          0.05771763 -0.          0.28163044 -0.
  0.06843363  0.29507883  0.57120673  0.65998119]";[0.7537177243935558, 0.3258730662466827, 0.4217448793990444, 0.062350824292711084, 0.03475118201144362, 0.0675603153041036, 0.035825367078433965, 0.06012802433262702, 0.06012241060004339, 0.015170835373402192, 0.02866169285971684, 0.02797654780621649, 0.0, 0.06464313243445184, 0.07523052194135847, 0.37256064067874006, 0.07846458080049817, 0.09341770768199581, 0.19301602752117242, 0.11312795381595127, 0.02679149916411122, 0.09478201865783036, 0.09335848660447826, 0.22211981824170476, 0.21424701642732247, 0.18678079986640883, 0.15933242215542345, 0.8386605882345529]
21;22;Каргасок;Tomsk;Kargasokskiy;"[ 0.81983697  0.50628253  0.26747961  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.         -0.          0.52745699 -0.         -0.
  0.24661172 -0.         -0.         -0.          0.00869957  0.15723619
  0.20003561  0.35097758  0.32978082  1.22096003]";[0.8175287704973534, 0.4811297905554109, 0.31227576065179175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5035985243875869, 0.0, 0.0, 0.2564345539625671, 0.0, 0.0, 0.0, 0.004349782597187141, 0.1628330664537218, 0.15825206286865087, 0.3105737016945547, 0.2381642187466111, 1.1852972902673482]
22;23;Берёзово;Khanty-Mansi;Berezovskiy;"[ 0.63275873  0.63510703  0.3624713   0.14704876  0.          0.14704876
  0.          0.14704876  0.          0.          0.          0.
  0.         -0.         -0.          0.50140426 -0.         -0.
  0.3647569  -0.          0.06133126 -0.         -0.         -0.
  0.11087845  0.43171355  0.43024914  1.07644666]";[0.5530069752371848, 0.3985598917858061, 0.4570469326472898, 0.24677904584328267, 0.06886623902475089, 0.22101264066175438, 0.16120106647884627, 0.2338725909943718, 0.09120418011125728, 0.018912539184628308, 0.047783919972204436, 0.05299359818497, 0.0, 0.021220416403574836, 0.05894699862043251, 0.1866871378388894, 0.04903992663555692, 0.04004143795446443, 0.08924972482013263, 0.10865318554095764, 0.05703333004596469, 0.0768396256305062, 0.06503608461233763, 0.15550537170575113, 0.1489899197844621, 0.0917974356625922, 0.19499289694099323, 0.4657839987720351]
23;24;Кемерово;Kemerovo;Kemerovo;"[ 0.4549182   0.38206391  0.36517711  0.28087496  0.20579062  0.32974814
  0.25488179  0.27380072  0.25488179  0.17090541  0.11945776  0.13299026
  0.13299026  0.24221024 -0.          0.23647112 -0.         -0.
  0.09039033 -0.          0.16668134  0.1752544   0.03487949 -0.
  0.02122987 -0.          0.39819553  0.20501681]";[0.48408737526485385, 0.3779722364418986, 0.390800577934378, 0.3187086263469858, 0.19656988721371532, 0.3334265317656844, 0.22499291107456487, 0.25668706328598484, 0.22853273848392852, 0.11365156362987994, 0.10442300974753968, 0.06649513041106446, 0.06649513041106446, 0.15533260673563376, 0.0, 0.15492728193540523, 0.0, 0.0, 0.045195163218724084, 0.0, 0.15047445193949816, 0.13945844942703245, 0.1185148577351138, 0.0, 0.0543659601223422, 0.012404690057137714, 0.3141167406463241, 0.17907589964288897]
24;25;Среднеколымск;Sakha;Srednekolymskiy;"[ 0.          0.          0.84177439  0.          0.          0.
  0.38171709  0.38171709  0.          0.          0.          0.
  0.          0.20642288 -0.         -0.          0.12304924 -0.
  0.45943349  0.9353474  -0.          0.21406314 -0.          1.1334903
  0.60817525 -0.         -0.         -0.        ]";[0.656277779083061, 0.34718699095026795, 0.4735050100231168, 0.061809252660250086, 0.02712064092916293, 0.07873439292377876, 0.1022909930060047, 0.1332956332958204, 0.042570522737523535, 0.006482320251983309, 0.026003037335561075, 0.013570032975275854, 0.0039689893314037794, 0.09953900202108407, 0.047992471608334634, 0.32745615760560187, 0.01829217772915762, 0.06892315259914072, 0.29538610026526274, 0.15948007988313612, 0.04427072372719436, 0.10877998018643308, 0.09096118270108326, 0.18480658075029235, 0.16046884669619865, 0.17977665103642712, 0.1165481136985159, 0.8139049751858033]
25;26;Абакан;Khakassia;Abakan;"[ 0.45670192  0.36702777  0.40870448  0.32756393  0.2033629   0.33994654
  0.25646066  0.26077647  0.18813304  0.08058064  0.19862915  0.10168145
  0.          0.15397543 -0.          0.07507986 -0.          0.01762976
  0.05469992 -0.          0.14972264  0.22464716  0.21264387 -0.
  0.09564455 -0.          0.21462761  0.02374689]";[0.456701915609484, 0.36702776919385144, 0.4087044782244752, 0.32756392534967527, 0.20336290427549392, 0.33994654166190014, 0.2564606596057394, 0.26077647279422395, 0.18813304204439066, 0.08058064432860099, 0.19862915455239064, 0.10168145213774696, 0.0, 0.1539754314989399, 0.0, 0.07507986112842038, 0.0, 0.01762976127756287, 0.054699917543323213, 0.0, 0.1497226404984873, 0.2246471642644956, 0.21264386699260732, 0.0, 0.09564454678878855, 0.0, 0.21462761036047615, 0.023746891672556263]
26;27;Воркута;Komi;Vorkuta;"[ 0.69303835  0.30118614  0.49197806  0.14370231  0.          0.14370231
  0.23436837  0.30118614  0.          0.          0.          0.
  0.         -0.         -0.          0.25541101  0.0479503  -0.
 -0.         -0.         -0.         -0.          0.05560128 -0.
  0.35627834 -0.          0.48662765  0.57180518]";[0.5848218192751015, 0.40824748273452033, 0.3947798687965651, 0.21130588522013832, 0.10228246377631663, 0.22169635488414147, 0.1421854779135465, 0.2328852705286691, 0.15171883047693385, 0.04826484959859539, 0.04695841440087177, 0.09889744708849794, 0.0, 0.07972992565649528, 0.024073949494363867, 0.23448674349246942, 0.024930488227958545, 0.013761970637517407, 0.10574112325608045, 0.00609729158705965, 0.06327851711219097, 0.13619646045918796, 0.1267829489918035, 0.05298897173967433, 0.18061141697349148, 0.11372422367371533, 0.2938037044459142, 0.4832165259780127]
27;28;Хатанга;Krasnoyarsk;Taymyrsky Dolgano-Nenetsky District;"[ 0.76293683  0.17369802  0.62270088  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.         -0.          0.36579992  0.16107881 -0.
  0.25444881  0.11623515 -0.         -0.          0.04057035  0.54341235
  0.29565203  0.03149471 -0.          0.90918842]";[0.7537177243935558, 0.3258730662466827, 0.4217448793990444, 0.062350824292711084, 0.03475118201144362, 0.0675603153041036, 0.035825367078433965, 0.06012802433262702, 0.06012241060004339, 0.015170835373402192, 0.02866169285971684, 0.02797654780621649, 0.0, 0.06464313243445184, 0.07523052194135847, 0.37256064067874006, 0.07846458080049817, 0.09341770768199581, 0.19301602752117242, 0.11312795381595127, 0.02679149916411122, 0.09478201865783036, 0.09335848660447826, 0.22211981824170476, 0.21424701642732247, 0.18678079986640883, 0.15933242215542345, 0.8386605882345529]
28;29;Нижневартовск;Khanty-Mansi;;"[ 0.44542958  0.35163005  0.35549045  0.40737755  0.21418847  0.36328563
  0.21418847  0.24286907  0.17521403  0.07504721  0.18939807  0.17521403
  0.          0.02326334  0.03010746  0.00991797  0.01558388  0.07751384
  0.00127306 -0.          0.11686725  0.20631092  0.07737928 -0.
 -0.         -0.         -0.          0.17947183]";[0.5530069752371848, 0.3985598917858061, 0.4570469326472898, 0.24677904584328267, 0.06886623902475089, 0.22101264066175438, 0.16120106647884627, 0.2338725909943718, 0.09120418011125728, 0.018912539184628308, 0.047783919972204436, 0.05299359818497, 0.0, 0.021220416403574836, 0.05894699862043251, 0.1866871378388894, 0.04903992663555692, 0.04004143795446443, 0.08924972482013263, 0.10865318554095764, 0.05703333004596469, 0.0768396256305062, 0.06503608461233763, 0.15550537170575113, 0.1489899197844621, 0.0917974356625922, 0.19499289694099323, 0.4657839987720351]
29;30;Оленёк;;;"[ 0.82970921  0.37810409  0.41063356  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.         -0.          0.5064321  -0.         -0.
  0.37400039 -0.         -0.         -0.          0.0925614  -0.
  0.09535602  0.27156329  0.02014711  1.19128091]";
30;31;Новосибирск;Novosibirsk;Novosibirsk;"[ 0.46670623  0.36695796  0.36251918  0.43844838  0.20263466  0.38245076
  0.11925436  0.19237483  0.15959701  0.          0.18024003  0.16538824
  0.         -0.          0.64904255 -0.          0.29566038  0.27725977
 -0.          0.51056108 -0.         -0.         -0.          0.51591182
 -0.         -0.         -0.         -0.        ]";[0.6420679133418457, 0.36704187097130175, 0.40319849461726764, 0.21922419219940967, 0.10131732898283675, 0.19122537966694117, 0.059627178749793563, 0.09618741601275368, 0.07979850672480805, 0.0, 0.09012001676436157, 0.08269412023662702, 0.0, 0.0, 0.3245212772501119, 0.24101179394830763, 0.1478301913211211, 0.13862988743726762, 0.16006442298565396, 0.25528053785268445, 0.0, 0.0, 0.00412116730090751, 0.3736179885851286, 0.0969558111944657, 0.1254382998009759, 0.0, 0.5739298457159877]
31;32;Советская Гавань;Khabarovsk;Sovetsko-Gavanskiy;"[ 0.8174296   0.36712578  0.44387781  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.         -0.          0.48202359 -0.         -0.
  0.32012885 -0.         -0.         -0.          0.00824233  0.23132416
  0.19391162  0.2508766  -0.          1.14785969]";[0.5893672168406836, 0.33432258961392103, 0.47667950876733317, 0.0878807749705438, 0.0635736595493419, 0.11676278789946151, 0.12064646928831935, 0.1349035049886655, 0.06865113229102536, 0.012900515471751525, 0.03167556788255189, 0.05054793159378664, 0.012900515471751525, 0.16509817563056722, 0.04580462182107477, 0.252026232805019, 0.023243224455427782, 0.06218849668257568, 0.1530810775216262, 0.1702062085022003, 0.056924717364419015, 0.2627957324652336, 0.07597123080141192, 0.3153558826437845, 0.28784290980802535, 0.12411886915582716, 0.1919159046243295, 0.5354443407397447]
32;33;Ханты-Мансийск;Khanty-Mansi;;"[ 0.45619923  0.39193014  0.34501454  0.36017381  0.18705839  0.35468352
  0.17613207  0.27585518  0.23361142  0.11407818  0.13792759  0.18705839
  0.          0.18894082  0.00121851  0.02779828 -0.          0.07210161
 -0.         -0.          0.17208882  0.44883382  0.22042837 -0.
  0.05289651  0.0145343   0.197055   -0.        ]";[0.5530069752371848, 0.3985598917858061, 0.4570469326472898, 0.24677904584328267, 0.06886623902475089, 0.22101264066175438, 0.16120106647884627, 0.2338725909943718, 0.09120418011125728, 0.018912539184628308, 0.047783919972204436, 0.05299359818497, 0.0, 0.021220416403574836, 0.05894699862043251, 0.1866871378388894, 0.04903992663555692, 0.04004143795446443, 0.08924972482013263, 0.10865318554095764, 0.05703333004596469, 0.0768396256305062, 0.06503608461233763, 0.15550537170575113, 0.1489899197844621, 0.0917974356625922, 0.19499289694099323, 0.4657839987720351]
33;34;Хонуу;Sakha;Momskiy;"[ 0.82970921  0.37810409  0.41063356  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.         -0.          0.5064321  -0.         -0.
  0.37400039 -0.         -0.         -0.          0.0925614  -0.
  0.09535602  0.27156329  0.02014711  1.19128091]";[0.656277779083061, 0.34718699095026795, 0.4735050100231168, 0.061809252660250086, 0.02712064092916293, 0.07873439292377876, 0.1022909930060047, 0.1332956332958204, 0.042570522737523535, 0.006482320251983309, 0.026003037335561075, 0.013570032975275854, 0.0039689893314037794, 0.09953900202108407, 0.047992471608334634, 0.32745615760560187, 0.01829217772915762, 0.06892315259914072, 0.29538610026526274, 0.15948007988313612, 0.04427072372719436, 0.10877998018643308, 0.09096118270108326, 0.18480658075029235, 0.16046884669619865, 0.17977665103642712, 0.1165481136985159, 0.8139049751858033]
